Date,Open,High,Low,Close,Adj Close,Volume
2020-05-18,1690.0,1705.0,1635.0,1665.0,1484.359619140625,83620800
2020-05-19,1700.0,1790.0,1690.0,1760.0,1569.0528564453125,154163000
2020-05-20,1785.0,1820.0,1710.0,1800.0,1604.713134765625,148603000
2020-05-26,1830.0,1830.0,1790.0,1815.0,1618.0855712890625,88906800
2020-05-27,1820.0,1850.0,1790.0,1815.0,1618.0855712890625,128476400
2020-05-28,1820.0,1895.0,1815.0,1830.0,1631.4583740234375,233662000
2020-05-29,1830.0,1930.0,1795.0,1915.0,1707.2364501953125,294115600
2020-06-02,1950.0,2020.0,1925.0,1985.0,1769.641845703125,263164400
2020-06-03,2010.0,2095.0,1940.0,2065.0,1840.96240234375,277008600
2020-06-04,2100.0,2180.0,2055.0,2070.0,1845.4200439453125,227041600
2020-06-05,2100.0,2145.0,2015.0,2125.0,1894.4530029296875,145380800
2020-06-08,2175.0,2470.0,2170.0,2415.0,2152.989990234375,311447600
2020-06-09,2450.0,2575.0,2425.0,2430.0,2166.36279296875,285710200
2020-06-10,2425.0,2425.0,2260.0,2260.0,2014.806640625,303568800
2020-06-11,2255.0,2255.0,2105.0,2105.0,1876.6226806640625,444085400
2020-06-12,2105.0,2235.0,1970.0,2235.0,1992.5186767578125,399567400
2020-06-15,2240.0,2250.0,2090.0,2100.0,1872.165283203125,233304600
2020-06-16,2175.0,2305.0,2175.0,2305.0,2054.92431640625,263297600
2020-06-17,2340.0,2375.0,2255.0,2275.0,2028.1790771484375,186268000
2020-06-18,2250.0,2285.0,2215.0,2250.0,2005.8912353515625,104127000
2020-06-19,2275.0,2285.0,2225.0,2240.0,1996.9761962890625,82478400
2020-06-22,2240.0,2255.0,2220.0,2235.0,1992.5186767578125,51006800
2020-06-23,2235.0,2235.0,2160.0,2190.0,1952.40087890625,83534400
2020-06-24,2205.0,2390.0,2205.0,2370.0,2112.8720703125,302121200
2020-06-25,2335.0,2345.0,2255.0,2275.0,2028.1790771484375,235644400
2020-06-26,2325.0,2345.0,2275.0,2290.0,2041.5516357421875,133600200
2020-06-29,2275.0,2300.0,2245.0,2295.0,2046.0091552734375,69967400
2020-06-30,2335.0,2350.0,2275.0,2290.0,2041.5516357421875,123530000
2020-07-01,2300.0,2315.0,2255.0,2270.0,2023.72119140625,74028600
2020-07-02,2270.0,2300.0,2270.0,2295.0,2046.0091552734375,57236400
2020-07-03,2300.0,2320.0,2275.0,2280.0,2032.6365966796875,47528000
2020-07-06,2295.0,2320.0,2290.0,2305.0,2054.92431640625,62036400
2020-07-07,2325.0,2330.0,2290.0,2300.0,2050.466796875,82084400
2020-07-08,2300.0,2415.0,2290.0,2400.0,2139.6171875,230576800
2020-07-09,2410.0,2430.0,2360.0,2365.0,2108.414794921875,116501200
2020-07-10,2350.0,2365.0,2325.0,2335.0,2081.66943359375,75306000
2020-07-13,2350.0,2385.0,2350.0,2375.0,2117.32958984375,71091800
2020-07-14,2375.0,2390.0,2350.0,2360.0,2103.95703125,96113000
2020-07-15,2380.0,2390.0,2355.0,2355.0,2099.49951171875,84620000
2020-07-16,2355.0,2370.0,2340.0,2350.0,2095.041748046875,86094200
2020-07-17,2340.0,2360.0,2335.0,2335.0,2081.66943359375,37567000
2020-07-20,2345.0,2345.0,2255.0,2270.0,2023.72119140625,135393000
2020-07-21,2285.0,2350.0,2280.0,2340.0,2086.127197265625,121672800
2020-07-22,2350.0,2375.0,2330.0,2335.0,2081.66943359375,96854200
2020-07-23,2345.0,2395.0,2335.0,2355.0,2099.49951171875,152124600
2020-07-24,2355.0,2355.0,2295.0,2305.0,2054.92431640625,109205600
2020-07-27,2320.0,2330.0,2300.0,2325.0,2072.75439453125,54144000
2020-07-28,2330.0,2355.0,2325.0,2340.0,2086.127197265625,70478400
2020-07-29,2330.0,2330.0,2290.0,2295.0,2046.0091552734375,128065400
2020-07-30,2305.0,2315.0,2285.0,2300.0,2050.466796875,96801600
2020-08-03,2325.0,2325.0,2150.0,2220.0,1979.1461181640625,146498200
2020-08-04,2235.0,2280.0,2225.0,2280.0,2032.6365966796875,66409200
2020-08-05,2285.0,2320.0,2255.0,2315.0,2063.83935546875,82299800
2020-08-06,2325.0,2335.0,2315.0,2320.0,2068.296630859375,64511600
2020-08-07,2320.0,2340.0,2300.0,2310.0,2059.381591796875,56842400
2020-08-10,2310.0,2320.0,2305.0,2310.0,2059.381591796875,29651200
2020-08-11,2315.0,2410.0,2315.0,2390.0,2130.702392578125,192912200
2020-08-12,2400.0,2600.0,2380.0,2562.5,2284.4873046875,362397000
2020-08-13,2600.0,2675.0,2512.5,2537.5,2262.19970703125,175205000
2020-08-14,2537.5,2550.0,2500.0,2500.0,2228.768310546875,114290200
2020-08-18,2525.0,2612.5,2512.5,2525.0,2251.0556640625,203541200
2020-08-19,2537.5,2600.0,2500.0,2525.0,2251.0556640625,159091800
2020-08-24,2537.5,2575.0,2525.0,2550.0,2273.343505859375,105466800
2020-08-25,2575.0,2675.0,2575.0,2637.5,2351.350341796875,185542800
2020-08-26,2650.0,2675.0,2600.0,2662.5,2373.637939453125,145659800
2020-08-27,2662.5,2712.5,2625.0,2650.0,2362.494384765625,113335600
2020-08-28,2662.5,2675.0,2612.5,2625.0,2340.20654296875,83795800
2020-08-31,2650.0,2662.5,2500.0,2550.0,2273.343505859375,251920000
2020-09-01,2575.0,2587.5,2512.5,2587.5,2306.775146484375,108883800
2020-09-02,2625.0,2637.5,2562.5,2612.5,2329.062744140625,92414800
2020-09-03,2637.5,2687.5,2625.0,2675.0,2384.781982421875,267877200
2020-09-04,2625.0,2625.0,2562.5,2612.5,2329.062744140625,188192000
2020-09-07,2612.5,2637.5,2562.5,2625.0,2340.20654296875,81856400
2020-09-08,2650.0,2650.0,2612.5,2625.0,2340.20654296875,45193600
2020-09-09,2575.0,2587.5,2512.5,2512.5,2239.912109375,146843600
2020-09-10,2390.0,2395.0,2340.0,2340.0,2086.127197265625,264205400
2020-09-11,2225.0,2440.0,2210.0,2435.0,2170.820068359375,242923200
2020-09-14,2490.0,2525.0,2455.0,2525.0,2251.0556640625,155021200
2020-09-15,2525.0,2550.0,2455.0,2470.0,2202.02294921875,98187400
2020-09-16,2495.0,2495.0,2435.0,2435.0,2170.820068359375,60506400
2020-09-17,2430.0,2445.0,2350.0,2360.0,2103.95703125,124173000
2020-09-18,2360.0,2405.0,2350.0,2370.0,2112.8720703125,87300200
2020-09-21,2380.0,2380.0,2275.0,2295.0,2046.0091552734375,88031200
2020-09-22,2250.0,2320.0,2230.0,2270.0,2023.72119140625,96480800
2020-09-23,2285.0,2300.0,2180.0,2210.0,1970.231201171875,111629000
2020-09-24,2180.0,2200.0,2155.0,2165.0,1930.1131591796875,101549000
2020-09-25,2180.0,2300.0,2180.0,2300.0,2050.466796875,109984600
2020-09-28,2325.0,2345.0,2250.0,2270.0,2023.72119140625,62118800
2020-09-29,2300.0,2325.0,2235.0,2255.0,2010.3489990234375,84460000
2020-09-30,2275.0,2280.0,2185.0,2220.0,1979.1461181640625,63903400
2020-10-01,2245.0,2290.0,2235.0,2285.0,2037.0941162109375,51766000
2020-10-02,2290.0,2295.0,2190.0,2255.0,2010.3489990234375,61431000
2020-10-05,2270.0,2310.0,2250.0,2310.0,2059.381591796875,59714200
2020-10-06,2355.0,2370.0,2325.0,2335.0,2081.66943359375,98068200
2020-10-07,2310.0,2345.0,2305.0,2335.0,2081.66943359375,48203400
2020-10-08,2360.0,2360.0,2325.0,2335.0,2081.66943359375,42166800
2020-10-09,2350.0,2350.0,2310.0,2320.0,2068.296630859375,51010400
2020-10-12,2345.0,2355.0,2330.0,2335.0,2081.66943359375,63289000
2020-10-13,2335.0,2390.0,2310.0,2380.0,2121.78759765625,90512400
2020-10-14,2380.0,2475.0,2380.0,2475.0,2206.480712890625,133840600
2020-10-15,2475.0,2475.0,2390.0,2390.0,2130.702392578125,106439400
2020-10-16,2425.0,2430.0,2380.0,2405.0,2144.074951171875,54115000
2020-10-19,2425.0,2450.0,2410.0,2445.0,2179.7353515625,73015200
2020-10-20,2435.0,2445.0,2405.0,2405.0,2144.074951171875,57256800
2020-10-21,2425.0,2465.0,2425.0,2440.0,2175.277587890625,89392600
2020-10-22,2415.0,2440.0,2415.0,2430.0,2166.36279296875,44578200
2020-10-23,2430.0,2450.0,2420.0,2425.0,2161.9052734375,46222200
2020-10-26,2435.0,2460.0,2415.0,2425.0,2161.9052734375,112967200
2020-10-27,2400.0,2425.0,2365.0,2370.0,2112.8720703125,176476000
2020-11-02,2350.0,2355.0,2295.0,2330.0,2077.2119140625,145155000
2020-11-03,2350.0,2370.0,2330.0,2335.0,2081.66943359375,89949600
2020-11-04,2350.0,2360.0,2300.0,2310.0,2059.381591796875,70802200
2020-11-05,2360.0,2425.0,2340.0,2415.0,2152.989990234375,180563400
2020-11-06,2430.0,2512.5,2385.0,2480.0,2210.93798828125,240710000
2020-11-09,2525.0,2575.0,2500.0,2550.0,2273.343505859375,166734000
2020-11-10,2625.0,2675.0,2600.0,2662.5,2373.637939453125,251065000
2020-11-11,2687.5,2762.5,2662.5,2737.5,2440.5009765625,214751400
2020-11-12,2775.0,2775.0,2650.0,2687.5,2395.925537109375,133987600
2020-11-13,2662.5,2850.0,2637.5,2825.0,2518.5078125,198407400
2020-11-16,2875.0,2925.0,2825.0,2837.5,2529.651611328125,173760800
2020-11-17,2875.0,2900.0,2837.5,2875.0,2563.08349609375,126882200
2020-11-18,2875.0,2887.5,2825.0,2862.5,2551.939453125,97499400
2020-11-19,2837.5,2900.0,2825.0,2875.0,2563.08349609375,122667200
2020-11-20,2850.0,2900.0,2825.0,2837.5,2529.651611328125,106282800
2020-11-23,2837.5,2987.5,2812.5,2950.0,2629.9462890625,165072200
2020-11-24,2987.5,2987.5,2950.0,2975.0,2652.234130859375,123975400
2020-11-25,3000.0,3087.5,3000.0,3025.0,2696.8095703125,202412800
2020-11-26,3025.0,3175.0,3012.5,3150.0,2808.248046875,133546200
2020-11-27,3150.0,3187.5,3100.0,3175.0,2830.535400390625,129836400
2020-11-30,3175.0,3175.0,2975.0,3000.0,2674.521728515625,320814200
2020-12-01,3037.5,3125.0,2962.5,3125.0,2785.9599609375,199570600
2020-12-02,3150.0,3187.5,3100.0,3175.0,2830.535400390625,103987400
2020-12-03,3187.5,3250.0,3150.0,3175.0,2830.535400390625,128300400
2020-12-04,3162.5,3212.5,3100.0,3175.0,2830.535400390625,87823400
2020-12-07,3250.0,3337.5,3225.0,3325.0,2964.261474609375,121274800
2020-12-08,3325.0,3350.0,3275.0,3325.0,2964.261474609375,70337400
2020-12-10,3325.0,3350.0,3287.5,3300.0,2941.973876953125,97416000
2020-12-11,3325.0,3350.0,3275.0,3287.5,2930.830078125,62718600
2020-12-14,3287.5,3312.5,3225.0,3287.5,2930.830078125,118385600
2020-12-15,3262.5,3275.0,3225.0,3250.0,2897.398681640625,83508200
2020-12-16,3275.0,3337.5,3275.0,3337.5,2975.405517578125,98639200
2020-12-17,3350.0,3375.0,3300.0,3337.5,2975.405517578125,81480800
2020-12-18,3312.5,3350.0,3300.0,3325.0,2964.261474609375,56371400
2020-12-21,3337.5,3362.5,3287.5,3300.0,2941.973876953125,68494800
2020-12-22,3262.5,3287.5,3137.5,3150.0,2808.248046875,127411600
2020-12-23,3150.0,3212.5,2975.0,3125.0,2785.9599609375,111054800
2020-12-28,3200.0,3225.0,3075.0,3225.0,2875.11083984375,61917400
2020-12-29,3225.0,3237.5,3125.0,3150.0,2808.248046875,51736600
2020-12-30,3150.0,3175.0,3075.0,3087.5,2752.52880859375,76480000
2021-01-04,3125.0,3200.0,3050.0,3187.5,2841.679443359375,81711400
2021-01-05,3200.0,3250.0,3150.0,3250.0,2897.398681640625,68509200
2021-01-06,3262.5,3275.0,3100.0,3200.0,2852.8232421875,74299600
2021-01-07,3237.5,3250.0,3175.0,3212.5,2863.967041015625,74138800
2021-01-08,3212.5,3250.0,3187.5,3237.5,2886.254638671875,72826800
2021-01-11,3237.5,3300.0,3225.0,3262.5,2908.54248046875,149359200
2021-01-12,3300.0,3337.5,3237.5,3250.0,2897.398681640625,120481200
2021-01-13,3262.5,3300.0,3237.5,3262.5,2908.54248046875,84618200
2021-01-14,3262.5,3300.0,3212.5,3225.0,2875.11083984375,68392400
2021-01-15,3225.0,3250.0,3125.0,3162.5,2819.3916015625,105609800
2021-01-18,3150.0,3187.5,3100.0,3150.0,2808.248046875,80840600
2021-01-19,3150.0,3187.5,3075.0,3112.5,2774.816162109375,88881200
2021-01-20,3100.0,3237.5,3100.0,3212.5,2863.967041015625,109658000
2021-01-21,3250.0,3287.5,3212.5,3212.5,2863.967041015625,59591200
2021-01-22,3200.0,3225.0,3125.0,3137.5,2797.104248046875,89496000
2021-01-25,3137.5,3150.0,3062.5,3112.5,2774.816162109375,62801600
2021-01-26,3112.5,3137.5,3000.0,3037.5,2707.953369140625,94759800
2021-01-27,3037.5,3050.0,2912.5,2987.5,2663.378173828125,121073600
2021-01-28,2900.0,2975.0,2850.0,2887.5,2574.22705078125,105682200
2021-01-29,2900.0,2987.5,2725.0,2775.0,2473.932373046875,155809200
2021-02-01,2775.0,2937.5,2625.0,2925.0,2607.65869140625,153317600
2021-02-02,2937.5,3025.0,2925.0,2950.0,2629.9462890625,113771800
2021-02-03,3025.0,3200.0,2987.5,3150.0,2808.248046875,239553600
2021-02-04,3162.5,3175.0,3087.5,3137.5,2797.104248046875,100262200
2021-02-05,3175.0,3187.5,3112.5,3150.0,2808.248046875,46060200
2021-02-08,3150.0,3187.5,3137.5,3150.0,2808.248046875,44851400
2021-02-09,3137.5,3200.0,3100.0,3112.5,2774.816162109375,86257400
2021-02-10,3112.5,3137.5,3075.0,3100.0,2763.672607421875,30024200
2021-02-11,3125.0,3125.0,3075.0,3100.0,2763.672607421875,26663000
2021-02-15,3125.0,3162.5,3087.5,3112.5,2774.816162109375,53067000
2021-02-16,3125.0,3187.5,3087.5,3175.0,2830.535400390625,75821200
2021-02-17,3187.5,3200.0,3075.0,3075.0,2741.384765625,89886200
2021-02-18,3050.0,3100.0,3000.0,3012.5,2685.66552734375,64395600
2021-02-19,3000.0,3025.0,2962.5,3000.0,2674.521728515625,51525600
2021-02-22,3000.0,3037.5,2962.5,2962.5,2641.09033203125,69472200
2021-02-23,2962.5,3000.0,2950.0,2975.0,2652.234130859375,38327600
2021-02-24,2987.5,3050.0,2987.5,3037.5,2707.953369140625,62323600
2021-02-25,3075.0,3100.0,3037.5,3037.5,2707.953369140625,68416400
2021-02-26,2975.0,3050.0,2962.5,2975.0,2652.234130859375,135017000
2021-03-01,3000.0,3112.5,2987.5,3112.5,2774.816162109375,82388800
2021-03-02,3137.5,3150.0,3050.0,3075.0,2741.384765625,57119200
2021-03-03,3075.0,3100.0,3012.5,3012.5,2685.66552734375,64855000
2021-03-04,3012.5,3037.5,2987.5,3000.0,2674.521728515625,35366800
2021-03-05,2950.0,3025.0,2937.5,3000.0,2674.521728515625,48207200
2021-03-08,3037.5,3050.0,3000.0,3000.0,2674.521728515625,24737800
2021-03-09,3037.5,3050.0,2962.5,2987.5,2663.378173828125,43320000
2021-03-10,3012.5,3050.0,2975.0,3025.0,2696.8095703125,30935000
2021-03-12,3062.5,3100.0,3025.0,3075.0,2741.384765625,74997200
2021-03-15,3100.0,3175.0,3075.0,3162.5,2819.3916015625,133769600
2021-03-16,3162.5,3187.5,3100.0,3112.5,2774.816162109375,56139400
2021-03-17,3112.5,3112.5,3050.0,3050.0,2719.09716796875,44703400
2021-03-18,3100.0,3162.5,3075.0,3137.5,2797.104248046875,88289600
2021-03-19,3125.0,3137.5,3075.0,3075.0,2741.384765625,59625600
2021-03-22,3087.5,3112.5,3037.5,3050.0,2719.09716796875,40516200
2021-03-23,3050.0,3100.0,3037.5,3050.0,2719.09716796875,38971000
2021-03-24,3025.0,3050.0,2975.0,2975.0,2652.234130859375,64499200
2021-03-25,3000.0,3000.0,2937.5,2950.0,2629.9462890625,46671400
2021-03-26,2987.5,3050.0,2950.0,3025.0,2696.8095703125,37882400
2021-03-29,3025.0,3075.0,3000.0,3025.0,2696.8095703125,34467400
2021-03-30,3000.0,3025.0,2887.5,2900.0,2585.370849609375,80632200
2021-03-31,2900.0,2925.0,2775.0,2862.5,2551.939453125,87859400
2021-04-01,2862.5,2912.5,2812.5,2837.5,2529.651611328125,42609800
2021-04-05,2887.5,2900.0,2837.5,2875.0,2563.08349609375,29858600
2021-04-06,2900.0,2950.0,2875.0,2912.5,2596.514892578125,36015000
2021-04-07,2950.0,2950.0,2862.5,2887.5,2574.22705078125,35170000
2021-04-08,2875.0,2912.5,2862.5,2900.0,2605.23046875,32473000
2021-04-09,2925.0,3050.0,2912.5,3000.0,2695.066162109375,99272400
2021-04-12,3012.5,3025.0,2912.5,2925.0,2627.689453125,43708800
2021-04-13,2925.0,2937.5,2862.5,2900.0,2605.23046875,36617000
2021-04-14,2912.5,2975.0,2900.0,2950.0,2650.148193359375,42649600
2021-04-15,2975.0,3012.5,2950.0,2987.5,2683.836669921875,35951800
2021-04-16,3012.5,3025.0,2937.5,2975.0,2672.607421875,35331800
2021-04-19,2950.0,2987.5,2912.5,2937.5,2638.9189453125,23835600
2021-04-20,2937.5,2962.5,2900.0,2962.5,2661.3779296875,16545000
2021-04-21,2937.5,2937.5,2875.0,2887.5,2594.001220703125,26455400
2021-04-22,2900.0,2912.5,2825.0,2837.5,2549.08349609375,57216600
2021-04-23,2837.5,2900.0,2837.5,2887.5,2594.001220703125,37571600
2021-04-26,2925.0,2925.0,2850.0,2862.5,2571.542236328125,29762200
2021-04-27,2900.0,2950.0,2875.0,2950.0,2650.148193359375,61601400
2021-04-28,2950.0,2950.0,2900.0,2912.5,2616.4599609375,34861800
2021-04-29,2937.5,2962.5,2912.5,2937.5,2638.9189453125,22594200
2021-04-30,2937.5,2937.5,2825.0,2850.0,2560.31298828125,51811400
2021-05-03,2850.0,2862.5,2775.0,2787.5,2504.16552734375,47424400
2021-05-04,2787.5,2812.5,2762.5,2812.5,2526.62451171875,34481200
2021-05-05,2825.0,2862.5,2800.0,2837.5,2549.08349609375,38031800
2021-05-06,2875.0,2887.5,2837.5,2850.0,2560.31298828125,30785200
2021-05-07,2875.0,2875.0,2800.0,2800.0,2515.39501953125,29105000
2021-05-10,2800.0,2825.0,2775.0,2787.5,2504.16552734375,28382000
2021-05-11,2787.5,2787.5,2750.0,2762.5,2481.706787109375,25122800
2021-05-17,2787.5,2825.0,2725.0,2750.0,2470.477294921875,53778600
2021-05-18,2750.0,2775.0,2700.0,2725.0,2448.018310546875,26061200
2021-05-19,2700.0,2712.5,2600.0,2625.0,2358.1826171875,58396200
2021-05-20,2600.0,2662.5,2587.5,2625.0,2358.1826171875,47329400
2021-05-21,2650.0,2700.0,2625.0,2662.5,2391.87109375,51714600
2021-05-24,2687.5,2687.5,2650.0,2650.0,2380.641845703125,29090200
2021-05-25,2650.0,2750.0,2650.0,2662.5,2391.87109375,47884600
2021-05-27,2687.5,2750.0,2575.0,2575.0,2313.26513671875,161699000
2021-05-28,2637.5,2650.0,2600.0,2600.0,2335.72412109375,43171200
2021-05-31,2612.5,2750.0,2600.0,2700.0,2425.5595703125,69536200
2021-06-02,2750.0,2787.5,2712.5,2775.0,2492.936279296875,76636200
2021-06-03,2787.5,2875.0,2737.5,2875.0,2582.77197265625,54852600
2021-06-04,2850.0,2875.0,2800.0,2812.5,2526.62451171875,60249000
2021-06-07,2812.5,2825.0,2737.5,2762.5,2481.706787109375,29282200
2021-06-08,2775.0,2787.5,2737.5,2762.5,2481.706787109375,39074200
2021-06-09,2787.5,2825.0,2750.0,2812.5,2526.62451171875,31051200
2021-06-10,2825.0,2850.0,2800.0,2837.5,2549.08349609375,36977200
2021-06-11,2837.5,2850.0,2800.0,2837.5,2549.08349609375,37208800
2021-06-14,2837.5,2837.5,2762.5,2775.0,2492.936279296875,37052800
2021-06-15,2775.0,2787.5,2750.0,2762.5,2481.706787109375,28499000
2021-06-16,2750.0,2762.5,2662.5,2687.5,2414.330078125,41794200
2021-06-17,2675.0,2675.0,2612.5,2625.0,2358.1826171875,51324600
2021-06-18,2612.5,2612.5,2445.0,2470.0,2218.937744140625,309557000
2021-06-21,2445.0,2495.0,2390.0,2485.0,2232.4130859375,106378400
2021-06-22,2500.0,2512.5,2455.0,2475.0,2223.4296875,73577200
2021-06-23,2485.0,2485.0,2425.0,2425.0,2178.51171875,79150800
